event_name,venue_name,latitude,longitude,date,source,genre,price,url,venue_id,event_id
Maisie Adam: Whatsherface,"Palace Theatre, Southend",51.543874,0.691363,2027-03-07,Ticketmaster,Comedy,TBC,https://www.ticketmaster.co.uk/maisie-adam-whatsherface-southendonsea-07-03-2027/event/35006463C11D459C,KovZ9177-x7,1AgZkoNGkdv6fpj
Ed Byrne: No Dramas,Chelmsford Theatre,51.735181,0.47039,2027-03-07,Ticketmaster,Comedy,TBC,https://www.ticketmaster.co.uk/ed-byrne-no-dramas-chelmsford-07-03-2027/event/350064C629A90B75,KovZ9177PWV,17u8v0G6Gbtn8cg
Mike Wozniak: The Bench,Chelmsford Theatre,51.735181,0.47039,2027-03-12,Ticketmaster,Comedy,TBC,https://www.ticketmaster.co.uk/mike-wozniak-the-bench-chelmsford-12-03-2027/event/350064C11EF9F169,KovZ9177PWV,17u8v0G6G7rXLAt
"Gordon Buchanan: Lions, Tigers and Bears","Palace Theatre, Southend",51.543874,0.691363,2027-03-19,Ticketmaster,Family,TBC,https://www.ticketmaster.co.uk/gordon-buchanan-lions-tigers-and-bears-southendonsea-19-03-2027/event/350064BDA6386D84,KovZ9177-x7,17u8v0G65UJCkU7
Gabrielle - The Hits,Southend Cliffs Pavilion,51.53582,0.697435,2027-03-27,Ticketmaster,Pop,TBC,https://www.ticketmaster.co.uk/gabrielle-the-hits-southendonsea-27-03-2027/event/1F006489806E1288,KovZpZAnanIA,G5vHZ_FJZh-1F
Matt Bragg: Stand Up Comic,Dixon Studio,51.5657939,0.6506812,2027-04-02,Ticketmaster,Comedy,TBC,https://www.ticketmaster.co.uk/matt-bragg-stand-up-comic-southend-on-sea-02-04-2027/event/35006479E604AE18,KovZ9177LQV,1AgZkoyGkdJv1zb
Count Arthur Strong - And it's Goodnight from Me!,"Palace Theatre, Southend",51.543874,0.691363,2027-04-08,Ticketmaster,Theatre,TBC,https://www.ticketmaster.co.uk/count-arthur-strong-and-its-goodnight-southendonsea-08-04-2027/event/3500649D47EEB0F2,KovZ9177-x7,1AdfZ_aGkg6Dldw
The Bootleg Beatles,Southend Cliffs Pavilion,51.53582,0.697435,2027-04-10,Ticketmaster,Undefined,TBC,https://www.ticketmaster.co.uk/the-bootleg-beatles-southendonsea-10-04-2027/event/1F0064C22492E68A,KovZpZAnanIA,G5vHZ_GF00mQ1
Disney Princess - The Concert,Southend Cliffs Pavilion,51.53582,0.697435,2027-04-11,Ticketmaster,Children's Theatre,TBC,https://www.ticketmaster.co.uk/disney-princess-the-concert-southendonsea-11-04-2027/event/1F0064B2DE6043FE,KovZpZAnanIA,G5vHZ_55rb72X
Louise Redknapp: Naked/Confessions Tour,"Palace Theatre, Southend",51.543874,0.691363,2027-04-13,Ticketmaster,Pop,TBC,https://www.ticketmaster.co.uk/louise-redknapp-nakedconfessions-tour-southendonsea-13-04-2027/event/350064A893471E18,KovZ9177-x7,17u8v0G61xKoszb
Dianne And Vito In Business,Southend Cliffs Pavilion,51.53582,0.697435,2027-04-16,Ticketmaster,Dance,TBC,https://www.ticketmaster.co.uk/dianne-and-vito-in-business-southendonsea-16-04-2027/event/1F0064CFF491E0AA,KovZpZAnanIA,G5vHZ_GTV0ren
Hindley Street Country Club,Southend Cliffs Pavilion,51.53582,0.697435,2027-04-21,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/hindley-street-country-club-southendonsea-21-04-2027/event/1F0064CCA8359650,KovZpZAnanIA,G5vHZ_GwIu__8
CHANGE: The Very Best Of Change,Southend Cliffs Pavilion,51.53582,0.697435,2027-05-07,Ticketmaster,R&B,TBC,https://www.ticketmaster.co.uk/change-the-very-best-of-change-southendonsea-07-05-2027/event/1F0064CCADB89C90,KovZpZAnanIA,G5vHZ_Gwcmaw8
Dylan Moran - Looking For Trouble,"Palace Theatre, Southend",51.543874,0.691363,2027-05-23,Ticketmaster,Comedy,TBC,https://www.ticketmaster.co.uk/dylan-moran-looking-for-trouble-southendonsea-23-05-2027/event/3500645994262EDE,KovZ9177-x7,1adfZ_AJfaxZd2C2
Thomas Green: Brainstorm,Chelmsford Theatre,51.735181,0.47039,2027-05-28,Ticketmaster,Comedy,TBC,https://www.ticketmaster.co.uk/thomas-green-brainstorm-chelmsford-28-05-2027/event/350064D1A4D7B940,KovZ9177PWV,17u8v0G6uk0gDPZ
Scott Bennett - Stuff,"Palace Theatre, Southend",51.543874,0.691363,2027-05-30,Ticketmaster,Comedy,TBC,https://www.ticketmaster.co.uk/scott-bennett-stuff-southendonsea-30-05-2027/event/35006473B1534CB0,KovZ9177-x7,1AgZkoSGkesfVwY
Thomas Green: Brainstorm,"Palace Theatre, Southend",51.543874,0.691363,2027-06-10,Ticketmaster,Comedy,TBC,https://www.ticketmaster.co.uk/thomas-green-brainstorm-southendonsea-10-06-2027/event/350064D1C033E192,KovZ9177-x7,17u8v0G6u6ZGXk3
Ed Byrne: No Dramas,"Palace Theatre, Southend",51.543874,0.691363,2027-06-17,Ticketmaster,Comedy,TBC,https://www.ticketmaster.co.uk/ed-byrne-no-dramas-southendonsea-17-06-2027/event/350064C8A75567EE,KovZ9177-x7,17u8v0G6GxE4pLm
State Fayre 2027 - Campervan Pass,Hylands Park Chelmsford,51.711514,0.435907,2027-06-17,Ticketmaster,Undefined,TBC,https://www.ticketmaster.co.uk/state-fayre-2027-campervan-pass-chelmsford-17-06-2027/event/1F0064E29D7D5A6E,KovZ91777X7,G5vHZ_C1qL4tm
State Fayre 2027 - Weekend Non-Camping,Hylands Park Chelmsford,51.711514,0.435907,2027-06-18,Ticketmaster,Undefined,TBC,https://www.ticketmaster.co.uk/state-fayre-2027-weekend-noncamping-chelmsford-18-06-2027/event/1F0064E1E8FCE9E0,KovZ91777X7,G5vHZ_C6ITCEO
MC Hammersmith - Ice Ice Nepo Baby,Chelmsford Theatre,51.735181,0.47039,2027-06-25,Ticketmaster,Comedy,TBC,https://www.ticketmaster.co.uk/mc-hammersmith-ice-ice-nepo-baby-chelmsford-25-06-2027/event/350064BAE6E1962C,KovZ9177PWV,17u8v0G65lJz_bi
Victoria Wood's dinnerladies,Southend Cliffs Pavilion,51.53582,0.697435,2027-08-03,Ticketmaster,Theatre,TBC,https://www.ticketmaster.co.uk/victoria-woods-dinnerladies-southendonsea-03-08-2027/event/1F0064D8CE8896A5,KovZpZAnanIA,G5vHZ_uNCxaQP
Fisherman's Friends,Southend Cliffs Pavilion,51.53582,0.697435,2027-09-18,Ticketmaster,Folk,TBC,https://www.ticketmaster.co.uk/fishermans-friends-southendonsea-18-09-2027/event/1F0064B3F9697758,KovZpZAnanIA,G5vHZ_52yQ9qb
Wet Wet Wet - Celebrating 40 Years of 'Popped In Souled Out',Southend Cliffs Pavilion,51.53582,0.697435,2027-10-27,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/wet-wet-wet-celebrating-40-years-southendonsea-27-10-2027/event/1F006481A5352A71,KovZpZAnanIA,G5vHZ_FkPu3ts
