event_name,venue_name,latitude,longitude,date,source,genre,price,url,venue_id,event_id
"Recomposed by Max Richter: Vivaldi, The Four Seasons",The Stoller Hall,53.487199,-2.24323,2026-08-01,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/The-Stoller-Hall/Recomposed-by-Max-Richter-Vivaldi-The-Four-Seasons/42478071/,89892,42478071
Sight and sound 6,GRIT STUDIOS,53.4776697,-2.2496333,2026-08-01,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/GRIT-STUDIOS/Sight-and-sound-6/42517197/,130146,42517197
"TAKEOFF - The Bread Shed, Manchester",The Bread Shed,53.471075,-2.235383,2026-08-01,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/The-Bread-Shed/TAKEOFF---The-Bread-Shed-Manchester/42526999/,80433,42526999
The Love Generation Reggae Band. Live at Empire Rochdale,Empire Rochdale,53.615938,-2.157467,2026-08-01,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Rochdale/Empire-Rochdale/The-Love-Generation-Reggae-Band-Live-at-Empire-Rochdale/41997038/,108286,41997038
RADAR Festival: Saturday - Skindred + Northlane + Protest The Hero,O2 Victoria Warehouse Manchester,53.4643707,-2.2853054,2026-08-01,Ticketmaster,Undefined,TBC,https://www.ticketmaster.co.uk/radar-festival-saturday-skindred-northlane-protest-manchester-01-08-2026/event/3E00638CC1B15E5B,KovZ9177A50,G5dzZbzSvi4yh
"An Afternoon of Rock MANCHESTER - Rock & Metal For Over 30s, 3pm-7pm",Manchester The Deaf Institute.,53.47014,-2.236159,2026-08-01,Ticketmaster,Alternative,TBC,https://www.universe.com/events/an-afternoon-of-rock-manchester-rock-metal-for-over-30s-3pm-7pm-tickets-1PC6M3?ref=ticketmaster,KovZpZAnFvdA,LvZ18QhZG23Sal8ZHpnWB
Bolton Wanderers v NAC Breda,Toughsheet Community Stadium,53.580173,-2.536279,2026-08-01,Ticketmaster,N/A,TBC,https://www.eticketing.co.uk/bwfc/EDP/Event/Index/4286,KovZ917709f,ZfqgVMyxjZBYPEHlIZAda6
M&P's Jazz Brunch,Matt And Phreds,53.48359,-2.234911,2026-08-01,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Matt-And-Phreds/MPs-Jazz-Brunch/42476331/,7643,42476331
Jahman Xpress live in Manchester,Central Hall Oldham Street M1 1JQ,53.48376792,-2.24376874,2026-08-01,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Central-Hall-Oldham-Street-M1-1JQ/Jahman-Xpress-live-in-Manchester/42359481/,126609,42359481
Rob Jones & The Restless Dream - The Homecoming Show,The Barlow,53.6451798,-2.3933064,2026-08-02,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Bolton/The-Barlow/Rob-Jones--The-Restless-Dream---The-Homecoming-Show/42581182/,84289,42581182
RADAR Festival: Sunday - Animals As Leaders + The Pineapple Thief,O2 Victoria Warehouse Manchester,53.4643707,-2.2853054,2026-08-02,Ticketmaster,Undefined,TBC,https://www.ticketmaster.co.uk/radar-festival-sunday-animals-as-leaders-manchester-02-08-2026/event/3E00638CC5ED60A6,KovZ9177A50,G5dzZbzSADpeJ
Solya,Manchester The Deaf Institute.,53.47014,-2.236159,2026-08-02,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/solya-manchester-02-08-2026/event/1F00646295C12538,KovZpZAnFvdA,G5vHZ_k14Y3fz
"MERAUDER & support - The Bread Shed, Manchester",The Bread Shed,53.471075,-2.235383,2026-08-03,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/The-Bread-Shed/MERAUDER--support---The-Bread-Shed-Manchester/41611473/,80433,41611473
Borderline,"The Lodge, Manchester",53.470669,-2.23567,2026-08-05,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/borderline-manchester-05-08-2026/event/1F0064C1F117B183,KovZ9177ay0,G5vHZ_G6sADkd
Gramps Morgan UK Tour,Band On The Wall,53.485227,-2.234386,2026-08-06,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Band-On-The-Wall/Gramps-Morgan-UK-Tour/42344358/,536,42344358
The Sidiki Dembélé Ensemble ft. Yahael Onono,Band On The Wall.,53.485235,-2.234389,2026-08-07,Ticketmaster,N/A,TBC,https://www.universe.com/events/the-sidiki-dembele-ensemble-ft-yahael-onono-tickets-K7ZHRD?ref=ticketmaster,KovZpZAnJkkA,LvZ18QOhusaqhgZZPh-0b
Evil Blizzard / DJ Paul Black,Golden Lion Todmorden,53.712184,-2.09868,2026-08-07,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Oldham/Golden-Lion-Todmorden/Evil-Blizzard--DJ-Paul-Black/42415497/,113688,42415497
The Red Stains - Sallow,Holy Diver,53.41117375,-2.16158853,2026-08-07,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Stockport/Holy-Diver/The-Red-Stains---Sallow/42574429/,132745,42574429
The Sidiki Dembélé Ensemble ft. Yahael Onono,Band On The Wall,53.485227,-2.234386,2026-08-07,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Band-On-The-Wall/The-Sidiki-Dembl-Ensemble-ft-Yahael-Onono/42439005/,536,42439005
facepalm Manchester Headline,The Eagle Inn,53.4872691,-2.2511735,2026-08-07,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/The-Eagle-Inn/facepalm-Manchester-Headline/42585199/,74331,42585199
Maunders At Freight Island,Freight Island,53.4751511,-2.2276473,2026-08-07,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Freight-Island/Maunders-At-Freight-Island/42394176/,121358,42394176
Natural Selectors Sound System alongside Impressa Sound System,Niamos,53.4642254,-2.2493977,2026-08-07,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Niamos/Natural-Selectors-Sound-System-alongside-Impressa-Sound-System/42482528/,123304,42482528
Pete Tong Live After Racing -  County Enclosure,Haydock Park Racecourse,53.480911,-2.627185,2026-08-07,Ticketmaster,Pop,TBC,https://www.ticketmaster.co.uk/pete-tong-live-after-racing-county-newtonlewillows-07-08-2026/event/1F0064370AE37C7D,KovZpZAnaEkA,G5vHZ_dj1zMsW
NXT GEN U16's @ Hindley Social Club,Hindley Community Sports And Social Club,53.534983,-2.5747929,2026-08-07,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Wigan/Hindley-Community-Sports-And-Social-Club/NXT-GEN-U16s--Hindley-Social-Club/42513135/,130180,42513135
Peter Kay Live,AO Arena,53.488164,-2.244066,2026-08-08,Ticketmaster,Comedy,TBC,https://www.ticketmaster.co.uk/peter-kay-live-manchester-08-08-2026/event/1F0064BCFB40C186,KovZ9177A4f,G5vHZ_5SD8Gkk
Freight - Manchester,The Deaf Institute,53.470281,-2.236581,2026-08-08,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/The-Deaf-Institute/Freight---Manchester/42426847/,11705,42426847
Steve Gunn,YES Basement,53.4741142,-2.2382036,2026-08-08,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/YES-Basement/Steve-Gunn/42571133/,94728,42571133
An evening w/ Jimi Goodwin (doves) hosted by Guy Garvey (Elbow),Northenden Players Theatre,53.4070199,-2.2585374,2026-08-08,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Northenden-Players-Theatre/An-evening-w-Jimi-Goodwin-doves-hosted-by-Guy-Garvey-Elbow/42560780/,110277,42560780
Ladysmith Black Mambazo,Band On The Wall,53.485227,-2.234386,2026-08-08,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Band-On-The-Wall/Ladysmith-Black-Mambazo/42405261/,536,42405261
Nico Harmony: 'Civilisation of Love' EP Launch + Guest DJs,Eagle Inn,53.4872691,-2.2511735,2026-08-08,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Eagle-Inn/Nico-Harmony-Civilisation-of-Love-EP-Launch--Guest-DJs/42323761/,78205,42323761
Roundhouse Rocks,The Roundhouse,53.589724,-2.439392,2026-08-08,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Bolton/The-Roundhouse/Roundhouse-Rocks/42486626/,17132,42486626
Ladysmith Black Mambazo,Band On The Wall.,53.485235,-2.234389,2026-08-08,Ticketmaster,N/A,TBC,https://www.universe.com/events/ladysmith-black-mambazo-tickets-TV8634?ref=ticketmaster,KovZpZAnJkkA,LvZ18QrWp103Uk8Z0ife9
Plastic Plant,Night And Day Cafe,53.482742,-2.235254,2026-08-09,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Night-And-Day-Cafe/Plastic-Plant/42534139/,34220,42534139
Kittie,Manchester Club Academy,53.464386,-2.232225,2026-08-10,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/kittie-manchester-10-08-2026/event/1F00643E9B7B4121,KovZpZAn1FkA,G5vHZ_dBhrV7-
Chetham's International Piano Summer School 2026,Stoller Hall ,53.487177,-2.243228,2026-08-12,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Stoller-Hall-/Chethams-International-Piano-Summer-School-2026/42512643/,90149,42512643
Last Race Home,The Copper Bar (Band On The Wall),53.4852227,-2.2343828,2026-08-13,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/The-Copper-Bar-%28Band-On-The-Wall%29/Last-Race-Home/42574325/,130775,42574325
The Harry Styles Tribute Show starring Sean Mac,O2 Ritz Manchester,53.474423,-2.243098,2026-08-13,Ticketmaster,Other,TBC,https://www.ticketmaster.co.uk/the-harry-styles-tribute-show-starring-manchester-13-08-2026/event/3E006454D0B670EE,KovZ9177kaf,G5dzZ_AK8cEdm
Arms & Hearts / Goodbye Viking / We Are The Weirdos / Elwood,Gulliver's,53.4839047,-2.2339435,2026-08-13,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Gulliver%27s/Arms--Hearts--Goodbye-Viking--We-Are-The-Weirdos--Elwood/42564454/,140290,42564454
Simple Plan UK,Holy Diver,53.41117375,-2.16158853,2026-08-14,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Stockport/Holy-Diver/Simple-Plan-UK/42514979/,132745,42514979
Wigan rocks with Dirty DC,The Edge Wigan,53.5405383,-2.6423186,2026-08-14,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Wigan/The-Edge-Wigan/Wigan-rocks-with-Dirty-DC/42413179/,134610,42413179
Charlie Worsham,YES Basement,53.47411,-2.23833,2026-08-14,Ticketmaster,Country,TBC,https://www.ticketmaster.co.uk/charlie-worsham-manchester-14-08-2026/event/1F00649E93202884,KovZ9177AT7,G5vHZ_aBKFex7
Unit 17 - Manchester,The Deaf Institute,53.470281,-2.236581,2026-08-14,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/The-Deaf-Institute/Unit-17---Manchester/42457516/,11705,42457516
Prayers Electric - EP Launch,Stage And Radio,53.482184,-2.231804,2026-08-15,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Stage-And-Radio/Prayers-Electric---EP-Launch/42579127/,72249,42579127
The Panamas,SOUP,53.482797,-2.234651,2026-08-15,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/SOUP/The-Panamas/42370421/,18076,42370421
ABBA Tribute Band Sensation,"The Victoria Hall, Bolton",53.5807426,-2.43109,2026-08-15,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Bolton/The-Victoria-Hall%2C-Bolton/ABBA-Tribute-Band-Sensation/42509970/,126749,42509970
The Lavellles - Manchester,Off The Square,53.4836446,-2.2323615,2026-08-15,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Off-The-Square/The-Lavellles---Manchester/42560691/,97652,42560691
Randy Houser,Manchester Academy 3,53.464386,-2.232225,2026-08-15,Ticketmaster,Country,TBC,https://www.ticketmaster.co.uk/randy-houser-manchester-15-08-2026/event/1F006445E6096BF7,KovZpZAnad7A,G5vHZ_79JepRM
Life In Neon,Night And Day Cafe,53.482742,-2.235254,2026-08-16,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Night-And-Day-Cafe/Life-In-Neon/42534404/,34220,42534404
Girl Size Dog Bed & Billie Skreamz @ FUEL Café Withington,Fuel Cafe Bar,53.434675,-2.227991,2026-08-16,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Fuel-Cafe-Bar/Girl-Size-Dog-Bed--Billie-Skreamz--FUEL-Caf-Withington/42488462/,18657,42488462
March Hare - Vol I,The Strines Nightingale,53.3788128,-2.0470506,2026-08-16,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Stockport/The-Strines-Nightingale/March-Hare---Vol-I/42271473/,118274,42271473
No Scrubs: Live R&B Brunch,Area,53.4763571,-2.2362817,2026-08-16,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Area/No-Scrubs-Live-RB-Brunch/42565385/,139055,42565385
Aaron Lee Tasjan,"The Lodge, Manchester",53.470669,-2.23567,2026-08-16,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/aaron-lee-tasjan-manchester-16-08-2026/event/1F00648291A62625,KovZ9177ay0,G5vHZ_F1otxbP
JOJI: SOLARIS,Co-op Live,53.48661136,-2.1995797,2026-08-16,Ticketmaster,R&B,TBC,https://www.ticketmaster.co.uk/joji-solaris-manchester-16-08-2026/event/37006457E6BA4404,KovZ9177z1f,1AMZko9GkdJm087
Primus,O2 Victoria Warehouse Manchester,53.4643707,-2.2853054,2026-08-17,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/primus-manchester-17-08-2026/event/3E006482BA35470A,KovZ9177A50,G5dzZ_F1Bufj1
KELS,Manchester The Deaf Institute.,53.47014,-2.236159,2026-08-17,Ticketmaster,R&B,TBC,https://www.ticketmaster.co.uk/kels-manchester-17-08-2026/event/1F0064C2982D483C,KovZpZAnFvdA,G5vHZ_G1b5fOH
Hollywood Vampires,AO Arena,53.488164,-2.244066,2026-08-18,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/hollywood-vampires-manchester-18-08-2026/event/1F0064B3CEA3524F,KovZ9177A4f,G5vHZ_52CIga2
Hannah Cohen,YES (Pink Room),53.474109,-2.238335,2026-08-19,Ticketmaster,Rock,TBC,https://www.universe.com/events/hannah-cohen-tickets-3ZMFBV?ref=ticketmaster,KovZ91776e7,LvZ18QjAN4Liy4OZ0UGbV
Hannah Cohen,YES Pink Room,53.4741165,-2.2383327,2026-08-19,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/YES-Pink-Room/Hannah-Cohen/42278175/,106846,42278175
Butcher Brown,Band On The Wall,53.485227,-2.234386,2026-08-19,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Band-On-The-Wall/Butcher-Brown/42467877/,536,42467877
Butcher Brown,Band On The Wall.,53.485235,-2.234389,2026-08-19,Ticketmaster,N/A,TBC,https://www.universe.com/events/butcher-brown-tickets-9LF7GM?ref=ticketmaster,KovZpZAnJkkA,LvZ18Q-hMt8dYGOvGJq3r
Twisted Firestarter #6- The Official Infest Warm Up Party,Rebellion Manchester,53.4741834,-2.2504935,2026-08-20,Ticketmaster,Alternative,TBC,https://www.universe.com/events/twisted-firestarter-6-the-official-infest-warm-up-party-tickets-WB4F21?ref=ticketmaster,KovZ9177nuV,LvZ18Q4BFsy7sCZZ0XL1h
TWISTED FIRESTARTER - The Official Infest Warm Up Party,Rebellion Manchester.,53.474241,-2.2505084,2026-08-20,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Rebellion-Manchester./TWISTED-FIRESTARTER---The-Official-Infest-Warm-Up-Party/41928935/,119722,41928935
Greg Freeman,YES Pink Room,53.4741165,-2.2383327,2026-08-20,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/YES-Pink-Room/Greg-Freeman/42405284/,106846,42405284
Drum and Bass Band present The Rave Return,Band On The Wall,53.485227,-2.234386,2026-08-20,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Band-On-The-Wall/Drum-and-Bass-Band-present-The-Rave-Return/42330818/,536,42330818
Pollinate,Niamos,53.4642254,-2.2493977,2026-08-20,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Niamos/Pollinate/42474924/,123304,42474924
AUGUST WINE TASTING,Bruk,53.41099,-2.15788,2026-08-20,Ticketmaster,N/A,TBC,https://www.universe.com/events/august-wine-tasting-tickets-2CQVFT?ref=ticketmaster,KovZ9177HYV,LvZ18QN0BgIO-cOvOHJ28
Drum and Bass Band present The Rave Return,Band On The Wall.,53.485235,-2.234389,2026-08-20,Ticketmaster,N/A,TBC,https://www.universe.com/events/drum-and-bass-band-present-the-rave-return-tickets-C9Q5N8?ref=ticketmaster,KovZpZAnJkkA,LvZ18Qq_CSG3AgYvG-fV-
Greg Freeman,YES (Pink Room),53.474109,-2.238335,2026-08-20,Ticketmaster,Rock,TBC,https://www.universe.com/events/greg-freeman-tickets-R42D71?ref=ticketmaster,KovZ91776e7,LvZ18Q-h7705_MZZIeUJG
Kevin Bridges: Here If You Need Me,O2 Apollo Manchester,53.469422,-2.221964,2026-08-20,Ticketmaster,Comedy,TBC,https://www.ticketmaster.co.uk/kevin-bridges-here-if-you-need-manchester-20-08-2026/event/36006374C2A08597,KovZ9177YPV,1AUZkuVGkdeIFp9
The Cure Aftershow - Manchester,Rebellion Manchester,53.4741834,-2.2504935,2026-08-21,Ticketmaster,Alternative,TBC,https://www.universe.com/events/the-cure-aftershow-manchester-tickets-J5QBVW?ref=ticketmaster,KovZ9177nuV,LvZ18QCyGy8SrsOZ0puKd
DJ Jazzy Jeff,Band On The Wall.,53.485235,-2.234389,2026-08-21,Ticketmaster,Hip-Hop/Rap,TBC,https://www.universe.com/events/dj-jazzy-jeff-tickets-PXFNHG?ref=ticketmaster,KovZpZAnJkkA,LvZ18Qjag0IZTsOvGGl8V
The Cure Aftershow Manchester,Rebellion,53.47426,-2.250518,2026-08-21,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Rebellion/The-Cure-Aftershow-Manchester/41451655/,48712,41451655
Forevanescence UK,Holy Diver,53.41117375,-2.16158853,2026-08-21,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Stockport/Holy-Diver/Forevanescence-UK/42574425/,132745,42574425
The Living Tombstone,Manchester Academy,53.464386,-2.232225,2026-08-21,Ticketmaster,Dance/Electronic,TBC,https://www.ticketmaster.co.uk/the-living-tombstone-manchester-21-08-2026/event/1F00645BC7E26924,KovZ9177Aof,G5vHZ_AR6zJ00
DJ Jazzy Jeff,Band On The Wall,53.485227,-2.234386,2026-08-21,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Band-On-The-Wall/DJ-Jazzy-Jeff/42282535/,536,42282535
The Cure at Live from Wythenshawe Park,Wythenshawe Park,53.40069,-2.272576,2026-08-21,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/the-cure-at-live-from-wythenshawe-manchester-21-08-2026/event/1F00633D6C0E2F4F,KovZpZAnJFJA,G5vHZbSgidxW2
"THE FLATLINERS / A WILHELM SCREAM- The Bread Shed, Manchester",The Bread Shed,53.471075,-2.235383,2026-08-21,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/The-Bread-Shed/THE-FLATLINERS--A-WILHELM-SCREAM--The-Bread-Shed-Manchester/42171266/,80433,42171266
Lewis Capaldi,Wythenshawe Park,53.40069,-2.272576,2026-08-22,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/lewis-capaldi-manchester-22-08-2026/event/1F006329E48A1ADD,KovZpZAnJFJA,G5vHZbwE0x-lq
Campus Live Presents: Elle Graham,YES Manchester,53.4813175,-2.2315373,2026-08-22,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/YES-Manchester/Campus-Live-Presents-Elle-Graham/42406724/,119778,42406724
Mallory Knox,Manchester The Deaf Institute.,53.47014,-2.236159,2026-08-22,Ticketmaster,Rock,TBC,https://www.universe.com/events/mallory-knox-tickets-8MS2PR?ref=ticketmaster,KovZpZAnFvdA,LvZ18QN1WDh94LOvG0UkK
"Rat Trap - Castle Hotel, Manchester",Castle Hotel,53.483692,-2.233807,2026-08-22,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Castle-Hotel/Rat-Trap---Castle-Hotel-Manchester/42413159/,102734,42413159
Glam Rock Night,Empire Warrington,53.3866782,-2.5923529,2026-08-22,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Warrington/Empire-Warrington/Glam-Rock-Night/42436202/,134859,42436202
Sienna Spiro:  Matinee Album Launch Show (14+ with an Adult),Albert Hall Manchester,53.47828,-2.2479266,2026-08-23,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Albert-Hall-Manchester/Sienna-Spiro--Matinee-Album-Launch-Show-14-with-an-Adult/42574275/,137720,42574275
Ultimate K-POP Party,Guildhall Stockport,53.4023022,-2.1565742,2026-08-23,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Stockport/Guildhall-Stockport/Ultimate-K-POP-Party/42124416/,137695,42124416
Flock of Dimes,YES (Pink Room),53.474109,-2.238335,2026-08-24,Ticketmaster,Rock,TBC,https://www.universe.com/events/flock-of-dimes-tickets-R84B2F?ref=ticketmaster,KovZ91776e7,LvZ18Q-hSx7IQjZZnZyia
Flock of Dimes,YES Pink Room,53.4741165,-2.2383327,2026-08-24,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/YES-Pink-Room/Flock-of-Dimes/42464114/,106846,42464114
Ora Cogan,The Abbey,53.4615523,-2.238415,2026-08-24,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/The-Abbey/Ora-Cogan/42459910/,139541,42459910
Violet Grohl,Band On The Wall.,53.485235,-2.234389,2026-08-25,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/violet-grohl-manchester-25-08-2026/event/1F0064BCD728A185,KovZpZAnJkkA,G5vHZ_5S911kA
Wednesday,O2 Ritz Manchester,53.474423,-2.243098,2026-08-25,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/wednesday-manchester-25-08-2026/event/3E00648793FB1FFC,KovZ9177kaf,G5dzZ_FrKXsTH
Yebba,Manchester New Century Hall,53.486725,-2.239563,2026-08-25,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/yebba-manchester-25-08-2026/event/37006465DB0560E6,KovZ9177ge0,1AMZkoPGkdhvpdJ
Wednesday,O2 Ritz,53.474327,-2.242936,2026-08-25,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/O2-Ritz/Wednesday/42329566/,35014,42329566
Way Dynamic,YES (Pink Room),53.474109,-2.238335,2026-08-26,Ticketmaster,Folk,TBC,https://www.universe.com/events/way-dynamic-tickets-06V1ZY?ref=ticketmaster,KovZ91776e7,LvZ18Q-pKAdcjPYvOthw_
Way Dynamic,YES Pink Room,53.4741165,-2.2383327,2026-08-26,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/YES-Pink-Room/Way-Dynamic/42460065/,106846,42460065
Golomb,The Abbey,53.4615523,-2.238415,2026-08-26,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/The-Abbey/Golomb/42439408/,139541,42439408
Creamfields 2026 - Parking - Weekend Camping,Daresbury,53.340525,-2.624642,2026-08-27,Ticketmaster,Undefined,TBC,https://www.ticketmaster.co.uk/creamfields-2026-parking-weekend-camping-cheshire-27-08-2026/event/3700631396F50EC6,KovZ9177gjf,16djZbsCpG7W8Dk
Finley Quaye + Very Special guest support in Oldham.,Whittles  Tokyo Project,53.541333,-2.105468,2026-08-27,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Oldham/Whittles--Tokyo-Project/Finley-Quaye--Very-Special-guest-support-in-Oldham/42128357/,99777,42128357
Noah James,"The Lodge, Manchester",53.470669,-2.23567,2026-08-27,Ticketmaster,Folk,TBC,https://www.ticketmaster.co.uk/noah-james-manchester-27-08-2026/event/1F00647235A0B8BC,KovZ9177ay0,G5vHZ_6FgI5xH
Cerebral Incubation - Manchester,Star And Garter,53.4760941,-2.2271799,2026-08-28,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Star-And-Garter/Cerebral-Incubation---Manchester/42439193/,93480,42439193
Dressed to Kill - Kiss tribute,Holy Diver,53.41117375,-2.16158853,2026-08-28,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Stockport/Holy-Diver/Dressed-to-Kill---Kiss-tribute/42514914/,132745,42514914
BLUETONES - Warrington Irish Club - Fri 28th Aug  - FULL BAND!!,The Irish Club,53.3966949,-2.5896419,2026-08-28,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Warrington/The-Irish-Club/BLUETONES---Warrington-Irish-Club---Fri-28th-Aug----FULL-BAND/42098295/,82736,42098295
"Northern Days, Indie Nights",The Boulevard,53.545353,-2.632159,2026-08-28,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Wigan/The-Boulevard/Northern-Days-Indie-Nights/42589315/,31352,42589315
Pulp,Wythenshawe Park,53.40069,-2.272576,2026-08-28,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/pulp-manchester-28-08-2026/event/1F00636AE0D98EAE,KovZpZAnJFJA,G5vHZbUlOUbBm
Freshfields - Arena Friday Pass,Daresbury,53.340525,-2.624642,2026-08-28,Ticketmaster,Undefined,TBC,https://www.ticketmaster.co.uk/freshfields-arena-friday-pass-cheshire-28-08-2026/event/37006312E0935E74,KovZ9177gjf,1AMZkG3GkdO0gyV
GENA feat. Liv.e & Karriem Riggins,Band On The Wall,53.485227,-2.234386,2026-08-28,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Band-On-The-Wall/GENA-feat-Live--Karriem-Riggins/42162658/,536,42162658
Fieldsy Live In Manchester,Irish World Heritage Center,53.5005,-2.2297321,2026-08-28,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Irish-World-Heritage-Center/Fieldsy-Live-In-Manchester/42573700/,133638,42573700
Red Leather,Manchester Gorilla,53.473982,-2.243351,2026-08-29,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/red-leather-manchester-29-08-2026/event/1F00642E9C9E2190,KovZ9177aw7,G5vHZ_eBjExk8
Courteeners At Live From Wythenshawe Park,Wythenshawe Park,53.40069,-2.272576,2026-08-29,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/courteeners-at-live-from-wythenshawe-park-manchester-29-08-2026/event/1F00634F97194EFC,KovZpZAnJFJA,G5vHZbVX9kfDH
Eric Luttrell - Summer Of Love Tour 2026 - Manchester,Joshua Brooks,53.474694,-2.238052,2026-08-29,Ticketmaster,Dance/Electronic,TBC,https://www.universe.com/events/eric-luttrell-summer-of-love-tour-2026-manchester-tickets-DYCSXT?ref=ticketmaster,KovZ9177GQ7,LvZ18Qr9MmrFok8vqA6Z1
Freshfields - Arena Saturday Pass,Daresbury,53.340525,-2.624642,2026-08-29,Ticketmaster,Undefined,TBC,https://www.ticketmaster.co.uk/freshfields-arena-saturday-pass-cheshire-29-08-2026/event/37006312E4A5712F,KovZ9177gjf,1AMZkG3Gkd0t97R
"Errol Dunkley and Richie Davies , Big people's affair",WISSC Westwood Street,53.4574118,-2.243043,2026-08-29,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/WISSC-Westwood-Street/Errol-Dunkley-and-Richie-Davies--Big-peoples-affair/42574391/,138325,42574391
