id,name,dates.start.localDate,genre_name,subGenre_name,city_name,attraction_count,attraction_genres
LvZ18QO9-K_jHO8Z0xmpl,TEMPTATION WAITS - ROCK COVERS NIGHT,2026-08-01,Rock,Rock, Bathgate,1.0,['Rock']
LvZ18QOs30atfl8vGIR2P,Spanish Horses,2026-08-01,Rock,Rock,Manchester,1.0,['Rock']
LvZ18QbNZ1tJRmOZy_QFp,Confederate Dead + TOKER,2026-08-01,Alternative,Grunge,Cornwall,2.0,['Alternative']
LvZ18QjaBwFnnM8vQAgIV,One Night In Nashville - Chester Cathedral,2026-08-01,Country,Country,Chester,1.0,['Country']
LvZ18Qjaiusub0OvGz9FK,Hits Different - The New Wave of Pop,2026-08-01,Pop,Pop,London,1.0,['Pop']
1AMZko3GkdpL1lx,The Proclaimers,2026-08-01,Rock,Pop,Bristol,1.0,['Rock']
1AdfZbVGklQxh4R,80s Live,2026-08-01,Rock,Pop,Scarborough,1.0,['Rock']
LvZ18QOFk_QMSC8v1HWT0,King Tut's Summer Nights Presents: Bistango,2026-08-01,Rock,Pop,Glasgow,5.0,"['Rock', 'Alternative', 'Pop']"
LvZ18Q_jJbg9VuYZyukKJ,The Macc Lads + support Tinseltown Rebellion - SOLD OUT!,2026-08-01,Rock,Punk,Nuneaton,1.0,['Rock']
LvZ18Qb62cZT52YZlEkyk,King Zepha,2026-08-01,Reggae,Rock Steady,"Newcastle upon Tyne, NE1 2PQ",1.0,['Reggae']
LvZ18QjT_s8GkdYZnQybN,Who's Next,2026-08-01,Undefined,Undefined,Hertford,1.0,['Undefined']
1AgZk8MGkemXf_V,ABBA Voyage,2026-08-01,Pop,Pop,London,1.0,['Pop']
1ku8v0uSGA1dtqJ,Abba Voyage - VIP Premium Package,2026-08-01,Pop,Pop,London,1.0,['Pop']
LvZ18QN5A8ioopZvObHyW,John Etheridge & Art Themen: All Star Quartet,2026-08-01,Jazz,Jazz,London,1.0,['Jazz']
17GOv0G6G5V1YN9,Melina Blanco + Half Star + Mikayla Cain,2026-08-01,Pop,Pop,London,1.0,['Pop']
1AwZk3aGkeDeoA8,The Phonics,2026-08-01,Pop,Pop,Southampton,,
LvZ18QbcOFK9v4ZZyQaBE,FOO FIGHTERS SW,2026-08-01,Rock,Rock,London,1.0,['Rock']
1AzZk34GkdoPsRX,Still Ill Club,2026-08-01,Metal,Nu-Metal,Belfast,1.0,['Metal']
LvZ18QCTkDkLUxZZld5_F,Suspiciously Elvis,2026-08-01,Undefined,Undefined,London,1.0,['Undefined']
LvZ18QKlu9FMJ2YZ0nnW_,Ion Maiden,2026-08-01,Metal,Metal,St Albans,1.0,['Metal']
17CZv0G6Cr07ORh,Skins - the Club Night,2026-08-01,Pop,Electro Pop,Belfast,,
LvZ18QN2Lcs6iYYvGxR5n,Live Band Karaoke,2026-08-01,Undefined,Undefined,London,1.0,['Undefined']
LvZ18Qxvnl93CnZvGaRu2,Soul City: House music every Saturday,2026-08-01,Undefined,Undefined,London,2.0,"['Undefined', 'Dance/Electronic']"
G5vHZ_Fx0j32X,Audi Presents Wilderness Festival 2026 - 2 Day Event (Sat/Sun),2026-08-01,Undefined,Undefined,Oxfordshire,1.0,['Undefined']
1AdfZ_7GkRAhUtj,Camp Bestival 2026 - Sunday Day,2026-08-02,Undefined,Undefined,Dorset,19.0,"['Undefined', 'Dance/Electronic', 'Hip-Hop/Rap', 'R&B', 'Rock', 'Reggae', 'Pop', 'Comedy', 'Other', 'Metal']"
1AUZkobGkdj1Fm0,My First Concert,2026-08-02,Children's Music,Children's Music,Dunfermline,,
1AdfZ_aGkM8CUKH,Camp Bestival 2026 - Outward Adventures - Sunday,2026-08-02,Undefined,Undefined,Dorset,1.0,['Undefined']
G5dzZbzSADpeJ,RADAR Festival: Sunday - Animals As Leaders + The Pineapple Thief,2026-08-02,Undefined,Undefined,Manchester,9.0,"['Undefined', 'Metal', 'Rock']"
G5vHZbR7gS1wy,Audi Presents Wilderness 2026 - Sunday Day,2026-08-02,Undefined,Undefined,Oxfordshire,1.0,['Undefined']
LvZ18QOD7TR1mROvOSldq,BRUNCH | Godfathers of Garage - Norris Da Boss Windross & MC Creed,2026-08-02,Dance/Electronic,Club Dance,London,2.0,['Dance/Electronic']
LvZ18Qr_Ut1at68vq-qyU,"Live in Bents Park: Judge Jules Live, Ultrabeat, Phats & Small and SFA",2026-08-02,Dance/Electronic,Club Dance,South Shields,4.0,['Dance/Electronic']
LvZ18Qj5uTra6n8vO1izN,Sunday Soul Sessions,2026-08-02,R&B,Soul,London,1.0,['R&B']
1AgZk8MGkeR50_H,ABBA Voyage,2026-08-02,Pop,Pop,London,1.0,['Pop']
1ku8v0uSGA1oaqz,Abba Voyage - VIP Premium Package,2026-08-02,Pop,Pop,London,1.0,['Pop']
LvZ18Qx1hbyvlVOvOhPpa,Solent Area Prog Festival - Sunday Tickets,2026-08-02,Rock,Progressive Rock,Southampton,6.0,['Rock']
LvZ18Q3Utt62Cg8Zl_wFV,MSW 25 Accessible + Companion Sunday Pass,2026-08-02,R&B,Soul,Margate,1.0,['R&B']
LvZ18Q8dIC9Tf_8Zl7K5L,MSW 25 YEARS Sunday Pass,2026-08-02,R&B,Soul,Margate,3.0,"['R&B', 'Jazz']"
LvZ18QbizCS9v4ZZyQF83,Peggy Gou on the Thames,2026-08-02,Dance/Electronic,Dance/Electronic,London,1.0,['Dance/Electronic']
1AgZk39GkeMTN_b,Gospel Garden Seating/Chair Upgrade - Ticket NOT Included,2026-08-02,Religious,Gospel,London,2.0,"['Religious', 'Rock']"
1AgZkokGkewsJGg,Gospel Garden presents Kirk Franklin,2026-08-02,Religious,Gospel,London,6.0,"['Religious', 'Rock', 'Blues', 'Pop']"
LvZ18QOp3p_wT48vGCsk4,Craig Charles : Funk & Soul Club,2026-08-02,Rock,Pop,Edinburgh,2.0,"['Rock', 'R&B']"
16dbZbU3pG7zgNu,Calvin Harris,2026-08-02,Pop,Electro Pop,Glasgow,1.0,['Pop']
1ANZkuoGkeWjsQu,Luke Combs - My Kinda Saturday Night,2026-08-02,Country,Country,London,4.0,['Country']
1AdFZ_dGkwIF8lH,Richie Spice (Matinee Show) - Restaurant,2026-08-02,Reggae,Reggae,London,2.0,['Reggae']
1AdFZ_dGkwPw8l1,Richie Spice (Matinee Show),2026-08-02,Reggae,Reggae,London,2.0,['Reggae']
G5vHZ_71_Zotl,Two Door Cinema Club - Upgrade (does not include event ticket),2026-08-02,Rock,Pop,Cardiff,2.0,['Rock']
G5vHZbwNEoe56,Two Door Cinema Club,2026-08-02,Rock,Pop,Cardiff,3.0,['Rock']
G5vHZbgUwu67T,Two Door Cinema Club- Official Ticket and Hotel Bundls,2026-08-02,Rock,Pop,Cardiff,2.0,['Rock']
1AgZk8MGkeR_7QC,ABBA Voyage,2026-08-02,Pop,Pop,London,1.0,['Pop']
1AgZk8UGkeEfeGP,Summer Walker,2026-08-02,R&B,R&B,London,2.0,"['R&B', 'Hip-Hop/Rap']"
1AgZkuzGkemE7OP,SEX PISTOLS FT. FRANK CARTER,2026-08-02,Rock,Pop,Scarborough,4.0,['Rock']
1ku8v0uSGA1rtr7,Abba Voyage - VIP Premium Package,2026-08-02,Pop,Pop,London,1.0,['Pop']
LvZ18Q-OgESI6o8ZJAPga,With Teeth,2026-08-02,Rock,Punk,London,3.0,"['Rock', 'Metal']"
1AdfZbMGkRAHIVT,Sex Pistols- Official Ticket and Hotel Bundls,2026-08-02,Rock,Pop,Scarborough,2.0,['Rock']
LvZ18QhRWg-dly8ZI6chN,Dinner with Kele Le Roc,2026-08-02,Rock,Pop,London,1.0,['Rock']
17u8v0G6uMRT9l0,Belle Livingstone's 58th Street Country Club,2026-08-02,Jazz,Jazz,London,1.0,['Jazz']
1AdFZ_kGkMnV8Dk,Broken by the Scream,2026-08-02,Metal,Nu-Metal,London,1.0,['Metal']
1AdbZ_7GkMUwhlX,Lloyd Cole,2026-08-02,Rock,Pop,Edinburgh,1.0,['Rock']
G5vHZ_k14Y3fz,Solya,2026-08-02,Rock,Alternative Rock,Manchester,1.0,['Alternative']
LvZ18Q0uM-c4GlQLoSofv,Lata & Asha: Purane Gaane… Side A | Side B – Leeds,2026-08-02,World,World,Leeds,2.0,['World']
LvZ18QFubezrfZZZ09vJ-,Coleen Nolan,2026-08-02,Pop,Pop,London,1.0,['Pop']
LvZ18QL91Ik1b3ZZMjgNo,Slow Mass + Outlander,2026-08-02,Rock,Rock,Newcastle Upon Tyne,2.0,['Rock']
LvZ18QjRBJjM0fYZzmCmI,Tarrus Riley,2026-08-02,Reggae,Reggae,London,2.0,['Reggae']
LvZ18Q9IUaayr9OZyQ-Ny,Life Of Agony,2026-08-02,Metal,Heavy Metal,Southend-On-Sea,2.0,"['Metal', 'Pop']"
LvZ18QOF1jHFSU8v12Bp0,King Tut's Summer Nights Presents: Joe Goodall,2026-08-02,Rock,Pop,Glasgow,5.0,"['Rock', 'Alternative', 'Pop', 'Undefined']"
G5vHZ_FBp7ss5,Laughterama: Ed Gamble & Nick Mohammed,2026-08-02,Comedy,Comedy,London,7.0,"['Comedy', 'Rock']"
1AdFZ_dGkwIFZlb,Richie Spice (Evening Show) - Restaurant,2026-08-02,Reggae,Reggae,London,2.0,['Reggae']
1AdFZ_dGkwPw8lu,Richie Spice (Evening Show),2026-08-02,Reggae,Reggae,London,2.0,['Reggae']
LvZ18Q0C_B5vgT9KS2QPS,Enfant,2026-08-03,Alternative,Alternative,London,2.0,['Alternative']
LvZ18QhgjaWplV8ZiKrKq,Animals As Leaders,2026-08-03,Metal,Heavy Metal,Brighton,1.0,['Metal']
1AzZk3fGke0a-bn,Vio-lence,2026-08-03,Metal,Nu-Metal,Belfast,1.0,['Metal']
G5dzZ_6D6fNh2,Lovebites,2026-08-03,Rock,Pop,London,1.0,['Rock']
G5vHZ_G3xBUbN,Cate Le Bon,2026-08-03,Rock,Pop,London,1.0,['Rock']
LvZ18QqKDRsLBPOv2eFC9,Jesse Royal,2026-08-03,Reggae,Reggae,London,2.0,['Reggae']
17CZv0G61pV4-CH,The Druids,2026-08-03,Rock,Alternative Rock,Belfast,1.0,['Rock']
1AwZko_GkdUA8l-,Solya,2026-08-03,Rock,Alternative Rock,Glasgow,1.0,['Alternative']
1AgZk8MGkeRJfQb,ABBA Voyage,2026-08-03,Pop,Pop,London,1.0,['Pop']
1ku8v0uSGA1iarx,Abba Voyage - VIP Premium Package,2026-08-03,Pop,Pop,London,1.0,['Pop']
LvZ18QLsIRLAlKZZ0AKx2,JESSE ROYAL 4TH August 2026 Performing Live Birmingham Jam House,2026-08-04,Reggae,Reggae,Birmingham,1.0,['Reggae']
LvZ18Q_ue9tI7KOZypifj,BAD COP BAD COP,2026-08-04,Rock,Punk,London,1.0,['Rock']
1AdbZ_eGkDyhkyT,Elephant Sessions,2026-08-04,Other,Other,Glasgow,2.0,"['Undefined', 'Rock']"
LvZ18QrbsM9_0A8ZM3OVp,Vio-lence + Cutthroat,2026-08-04,Metal,Heavy Metal,Glasgow,1.0,['Metal']
1AwZk8YGkdMBZzG,Wolves In the Throne Room & Spectral Wound,2026-08-04,Metal,Nu-Metal,Glasgow,2.0,['Metal']
1AzZku6GkegPszk,Northlane,2026-08-04,Metal,Nu-Metal,Belfast,1.0,['Metal']
G5vHZ_G2x5B2Z,Cate Le Bon,2026-08-04,Rock,Pop,London,1.0,['Rock']
LvZ18Q9IzQIMoUOZySMg6,Life Of Agony,2026-08-04,Metal,Heavy Metal,Reading,2.0,"['Metal', 'Pop']"
LvZ18QLYU_8y-2YZMtXCB,LUNA KILLS,2026-08-04,Metal,Metal,Birmingham,1.0,['Metal']
LvZ18QrjDeRe7SYZMhHhD,Mo'Kalamity,2026-08-04,Reggae,Reggae,London,2.0,"['Reggae', 'R&B']"
G5vHZ_k2tZPpE,Gary Numan,2026-08-04,Rock,Pop,Northampton,1.0,['Rock']
G5vHZ_khWVyMe,Biohazard,2026-08-04,Metal,Nu-Metal,London,1.0,['Metal']
LvZ18QbE0awGHFZZlQgA4,The Van Morrison Alumni Band,2026-08-04,Rock,Pop,London,1.0,['Rock']
LvZ18QqzOc7sbpYZ0LttX,Everette,2026-08-04,Country,Country Pop,Glasgow,1.0,['Country']
LvZ18QNRQuO-Q_e848rUB,Frank Sinatra & Friends,2026-08-04,Undefined,Undefined,London,4.0,"['Undefined', 'Jazz']"
1AgZkoAGkdn6Evg,Palace Bowl Presents - Tom Jones,2026-08-05,Rock,Pop,London,3.0,"['Rock', 'R&B']"
1adfZ_arbf-Zd8k1,Tom Jones Seating/Chair Upgrade - Ticket NOT Included,2026-08-05,Rock,Pop,London,2.0,['Rock']
LvZ18Q336VDepdZv4lxwU,Merauder,2026-08-05,Rock,Alternative Rock,London,1.0,['Rock']
1AdbZ_eGkDi-kj0,Tash Sultana,2026-08-05,Rock,Alternative Rock,Glasgow,2.0,['Rock']
LvZ18Q9IDhUBt9ZZll7Ya,Life Of Agony,2026-08-05,Metal,Heavy Metal,Bristol,2.0,"['Metal', 'Pop']"
LvZ18QxNAvqWP1YZv6Fvj,"Live Jazz from the Piano Bar at Red Room Studios, Soho",2026-08-05,Jazz,Jazz,London,3.0,['Jazz']
16zZkozO0ZA2vukk,Ryan McMullan - Fleadh 2026,2026-08-05,Rock,Pop,Belfast,2.0,"['Rock', 'Pop']"
17GOv0G6Cr45OLj,Miss Kaninna,2026-08-05,Hip-Hop/Rap,Trap,Glasgow,1.0,['Hip-Hop/Rap']
17u8v0G6uMYuMRl,Belle Livingstone's 58th Street Country Club,2026-08-05,Jazz,Jazz,London,1.0,['Jazz']
1AwZkoNGkeMLZ0P,The Zawose Queens,2026-08-05,Pop,Electro Pop,London,1.0,['Dance/Electronic']
1AwZkoNGkeMrY0h,The Zawose Queens - Restaurant,2026-08-05,Pop,Electro Pop,London,1.0,['Dance/Electronic']
G5dzZ_AE24PJk,Solya,2026-08-05,Rock,Alternative Rock,Birmingham,1.0,['Alternative']
G5vHZ_G6sADkd,Borderline,2026-08-05,Rock,Alternative Rock,Manchester,1.0,['Alternative']
LvZ18QQYoqsu6aYZ0u-JB,Biohazard,2026-08-05,Metal,Heavy Metal,Southampton,4.0,"['Metal', 'Pop', 'Rock', 'Other']"
LvZ18Q_MhF-aTpZZ04xWg,El Mató a un Policía Motorizado,2026-08-05,Rock,Alternative Rock,London,2.0,"['Rock', 'Alternative']"
LvZ18QxL0cEkQPZZ02VLN,Old Mervs,2026-08-05,Alternative,Alternative Rock,Newquay,1.0,['Alternative']
1AdfZbYGkHsxwIC,Sounds Of The 60s Live - Hosted by Tony Blackburn MBE,2026-08-05,Rock,Pop,Leeds,1.0,['Rock']
G5vHZ_k2RPAiI,Gary Numan,2026-08-05,Rock,Pop,Northampton,1.0,['Rock']
LvZ18QjVRoV6vcYvG0nQU,Liberty and Justice,2026-08-05,Rock,Punk,London,1.0,['Rock']
LvZ18Q0C9EzDQdjpkKdHn,"Live Jazz from the Piano Bar at Red Room Studios, Soho",2026-08-05,Jazz,Jazz,London,3.0,['Jazz']
LvZ18QOsX9sXUxZvGJmHB,The Neo Soul Sessions,2026-08-05,R&B,Neo-Soul,London,1.0,['R&B']
LvZ18QOszmJSvdYvOaTdt,The Neo Soul Sessions,2026-08-05,R&B,Neo-Soul,London,1.0,['R&B']
G5vHZbUwmiU3g,HERITAGE LIVE: Scissor Sisters + Special Guests,2026-08-06,Rock,Alternative Rock,Essex,3.0,"['Rock', 'Dance/Electronic']"
17CZv0G6CLfDsZy,Kneecap,2026-08-06,Hip-Hop/Rap,Trap,Belfast,2.0,"['Hip-Hop/Rap', 'Rock']"
1AgZk39Gkem6wMX,Gary Numan Seating/Chair Upgrade - Ticket NOT Included,2026-08-06,Rock,Pop,London,2.0,['Rock']
1AgZkokGkdeHky9,Palace Bowl Presents - Gary Numan,2026-08-06,Rock,Pop,London,4.0,['Rock']
LvZ18Q-BD_85zwOvGxrzu,Caslean,2026-08-06,Alternative,Alternative,London,1.0,['Alternative']
LvZ18QhRs_f5PUZZim_hg,"Lovers Rock Sessions with Sandra Cross, Paulette Tajah &  Winsome-all live!",2026-08-06,Reggae,Reggae,Birmingham,1.0,['Reggae']
1AdbZ_eGkTr0Ai_,Marti Pellow,2026-08-06,Rock,Pop,Glasgow,2.0,['Rock']
LvZ18Q0C4HTwr5AZwuPV5,"Live Jazz from the Piano Bar at Red Room Studios, Soho",2026-08-06,Jazz,Jazz,London,3.0,['Jazz']
LvZ18QqmThVZSVOZ0SlGD,Martha Spencer Trio,2026-08-06,Folk,Folk,Saltaire,1.0,['Folk']
11u8v0btbKFsv5,Solya,2026-08-06,Rock,Alternative Rock,London,1.0,['Alternative']
16zZkozO0ZA8vuk2,Ryan McMullan - Fleadh 2026,2026-08-06,Rock,Pop,Belfast,2.0,"['Rock', 'Pop']"
17CZv0G6CChW-4y,All Folk'd Up,2026-08-06,Folk,Indie Folk,Belfast,1.0,['Folk']
17GOv0G65S-sZlV,Borderline,2026-08-06,Pop,Pop,Glasgow,,
LvZ18Q-J57NtXC8ZzIYgf,Shaggy,2026-08-06,Reggae,Reggae,London,1.0,['Reggae']
LvZ18Q4XhX8SJpZZlNZIL,Fell Out Boy + The Black Charade,2026-08-06,Undefined,Undefined,Southampton,2.0,"['Undefined', 'Rock']"
LvZ18QxN7FbzYRYZvNl7K,Round 41 - Live Jazz and Fusion Night,2026-08-06,Jazz,Jazz,London,3.0,['Jazz']
LvZ18QOF5V-HBs8ZMocET,King Tut's Summer Nights Presents: Dugout,2026-08-06,Rock,Pop,Glasgow,5.0,"['Rock', 'Alternative', 'Pop', 'Undefined']"
LvZ18QjAKCStH38Z0KeeO,Wednesday 13,2026-08-06,Metal,Heavy Metal,Southend-On-Sea,2.0,"['Metal', 'Pop']"
LvZ18Qpqj1SGquZZliHN8,Ebony,2026-08-06,Hip-Hop/Rap,Latin Rap,London,1.0,['Hip-Hop/Rap']
1AgZk8MGkeRSVQJ,ABBA Voyage,2026-08-06,Pop,Pop,London,1.0,['Pop']
1ku8v0uSGA1y_Ok,Abba Voyage - VIP Premium Package,2026-08-06,Pop,Pop,London,1.0,['Pop']
17GOv0G6u5nqZNA,The Colour Blind Monks + Kangia + More Tba,2026-08-06,Rock,Alternative Rock,London,,
LvZ18Q0BNCWK3-lZ-5AKu,Dounby Show Night 2026,2026-08-06,Dance/Electronic,Dance/Electronic,Orkney ,1.0,['Dance/Electronic']
LvZ18Q0C4HTwr5AZwuPV1,"Live Jazz from the Piano Bar at Red Room Studios, Soho",2026-08-06,Jazz,Jazz,London,3.0,['Jazz']
LvZ18Qhnj0YMHmOZVhQto,The Michael Jackson Show,2026-08-06,Pop,Pop,London,1.0,['Pop']
1AgZkC8Gkd0t_TL,Soultasia,2026-08-07,R&B,R&B,London,3.0,"['R&B', 'Rock']"
G5vHZbVxLTJYb,The Streets + Special guests,2026-08-07,Hip-Hop/Rap,Trap,Essex,2.0,"['Hip-Hop/Rap', 'Other']"
LvZ18QjVoNe7SmYvOZyhj,Canterbury Live presents: JLS,2026-08-07,Rock,Pop,Canterbury,4.0,"['Rock', 'Pop']"
1AMZkuVGkdOmEVK,Jessie J Live After Racing - The Premier Enclosure,2026-08-07,Pop,Pop,Newmarket,2.0,"['Pop', 'Rock']"
1AMZkuVGkdfwECz,Jessie J Live After Racing - Grandstand & Paddock,2026-08-07,Pop,Pop,Newmarket,2.0,"['Pop', 'Rock']"
1adfZ_7pfAxZd2AF,City Pop Waves presents Masayoshi Takanaka,2026-08-07,Jazz,Jazz,London,5.0,"['Jazz', 'Rock', 'R&B', 'Pop']"
G5vHZ_dj1zMsW,Pete Tong Live After Racing -  County Enclosure,2026-08-07,Pop,Electro Pop,Newton-Le-Willows,3.0,"['Dance/Electronic', 'Rock']"
G5vHZ_dj6mMlp,Pete Tong Live After Racing Grandstand & Paddock,2026-08-07,Pop,Electro Pop,Newton-Le-Willows,3.0,"['Dance/Electronic', 'Rock']"
LvZ18QjtB2qTTtYZ0bFnY,Diaspora Calling!,2026-08-07,R&B,R&B,Milton Keynes,7.0,"['R&B', 'Hip-Hop/Rap', 'Reggae', 'Comedy']"
11CZv0uIox7Ev2,The Saw Doctors - Feile 2026,2026-08-07,Rock,Pop,Belfast,6.0,['Rock']
G5dzZbz1N1dUb,Fell Out Boy + Black Charade,2026-08-07,Undefined,Undefined,Bristol,4.0,"['Undefined', 'Rock', 'Hip-Hop/Rap']"
LvZ18Q-Tz8AgVpZZze-7k,B’SPOKE Fri 07 August 2026 The Jam House Birmingham,2026-08-07,Pop,Pop,Birmingham,1.0,['Pop']
LvZ18Qj2YO9LJV8vO2GCu,Adolescents & Scream,2026-08-07,Rock,Alternative Rock,London,1.0,['Rock']
LvZ18QxNGBPZeYOZvC6Lj,Alfies Soho - Live Jazz and Blues,2026-08-07,Jazz,Jazz,London,2.0,['Jazz']
1AdbZ_eGkTqZAJE,Marti Pellow,2026-08-07,Rock,Pop,Glasgow,2.0,['Rock']
G5dzZbs9wHsM6,Totally Gaga - a Tribute To Lady Gaga,2026-08-07,Undefined,Undefined,Newcastle Upon Tyne,,
LvZ18Q-BlGmC8OZZzXYSO,"Awaken, My Love! Revisited - 10th Anniversary",2026-08-07,R&B,Psychedelic Soul,London,1.0,['R&B']
LvZ18Q9N5YUhZX8Z0oVTF,Mica Paris,2026-08-07,R&B,Soul,London,1.0,['R&B']
LvZ18QjzIXtH6S8vGcH-s,Chameleons,2026-08-07,Rock,Alternative Rock,Birmingham,2.0,['Rock']
LvZ18QxNAv4ZeYOZvC6_u,"Live Jazz from the Piano Bar at Red Room Studios, Soho",2026-08-07,Jazz,Jazz,London,3.0,['Jazz']
17u8v0G6uMYt9U-,Belle Livingstone's 58th Street Country Club,2026-08-07,Jazz,Jazz,London,1.0,['Jazz']
1AdbZ_FGklLR9y5,Lulu 'live',2026-08-07,Rock,Pop,Aberdeen,1.0,['Rock']
1AdfZ_kGklj2JvS,Solya,2026-08-07,Rock,Alternative Rock,London,1.0,['Alternative']
1AzZk3pGkdonvP7,Talisk - Fleadh 2026,2026-08-07,Folk,Indie Folk,Belfast,1.0,['Folk']
G5dzZ_FBw57EG,Gramps Morgan,2026-08-07,Reggae,Reggae,Birmingham,1.0,['Reggae']
G5dzZ_eTAGVtZ,The Eminem Experience in London!,2026-08-07,Hip-Hop/Rap,Trap,London,1.0,['Hip-Hop/Rap']
G5vHZ_ukDk5_6,Strata,2026-08-07,Rock,Alternative Rock,Preston ,1.0,['Alternative']
LvZ18Q-lpHHelL8ZzUHB4,SLEEP TOUCAN - A TRIBUTE TO SLEEP TOKEN,2026-08-07,Alternative,Alternative,Bradford,1.0,['Alternative']
LvZ18Q_uKQVc1aOZl-lnA,Plug In Maybe,2026-08-07,Rock,Indie Rock,Southampton,1.0,['Rock']
LvZ18QrrbgUUqlYZM_2Hl,Dave Formula and Noko,2026-08-07,Alternative,Post-Punk,Derby,1.0,['Alternative']
LvZ18QxNe-cEv4YZvc-Ro,Soho Spotlight - Friday Live Performance,2026-08-07,Jazz,Jazz,London,3.0,['Jazz']
LvZ18Q-DKyVtaHZvOBy4w,Dr Alimantado,2026-08-07,Reggae,Reggae,London ,1.0,['Reggae']
LvZ18Q9WoGeSnvOZyyT61,A Foreigners Journey,2026-08-07,Undefined,Undefined,Lavenham,1.0,['Undefined']
LvZ18QOFuoQMSC8Z0HX0-,King Tut's Summer Nights Presents: Val Mavis,2026-08-07,Rock,Pop,Glasgow,5.0,"['Rock', 'Alternative']"
LvZ18QQq_W0W8xZZ0sBu1,Smoove & Turrell,2026-08-07,Hip-Hop/Rap,Urban,Hertford,1.0,['Hip-Hop/Rap']
1AgZk8MGkeYv7hk,ABBA Voyage,2026-08-07,Pop,Pop,London,1.0,['Pop']
1ku8v0uSGA5kyOb,Abba Voyage - VIP Premium Package,2026-08-07,Pop,Pop,London,1.0,['Pop']
17GOv0G6GCwfOEi,Broken Hertz + Phoebe Parker + Sophie Holloway + Dither,2026-08-07,Pop,Pop,London,,
1AUZk3FGkdbm6Gs,New York Brass Band & Hyde Family Jam - Venue Premium Tickets,2026-08-07,Other,Other,York,1.0,['Undefined']
LvZ18QLNuy9j8i8vqKvmD,Paul Jones & Dave Kelly,2026-08-07,Jazz,Jazz,Kinross,2.0,"['Jazz', 'Variety']"
LvZ18QxNGBPZeYOZvC6Lq,Alfies Soho - Live Jazz and Blues,2026-08-07,Jazz,Jazz,London,2.0,['Jazz']
LvZ18QxNAv4ZeYOZvC6_C,"Live Jazz from the Piano Bar at Red Room Studios, Soho",2026-08-07,Jazz,Jazz,London,3.0,['Jazz']
LvZ18QNY2vYEULlWVpip1,SouLutions,2026-08-07,R&B,R&B,London,1.0,['R&B']
LvZ18Q9NG_UhZX8ZloVHt,Mica Paris,2026-08-07,R&B,Soul,London,1.0,['R&B']
17CZv0G6GNQmVF8,Trisco,2026-08-07,Dance/Electronic,Amapiano,Belfast,1.0,['Dance/Electronic']
LvZ18Q0WwIb4U62gepJgI,Congo Natty,2026-08-07,Dance/Electronic,Club Dance,London ,1.0,['Dance/Electronic']
LvZ18Qqy7GxYz68Z0Dutr,Juls: 4 Fridays at Jazz Cafe (Summer Residency – Week 1),2026-08-07,Dance/Electronic,Electro-Jazz,London,2.0,['Dance/Electronic']
G5dzZ_C1mQx19,Jamaican Independence Birmingham,2026-08-07,Reggae,Reggae,Birmingham,2.0,"['Reggae', 'Hip-Hop/Rap']"
LvZ18QQdO04Htx8Z0YtnS,Electric Paradise,2026-08-08,Rock,Pop,Milton Keynes,22.0,"['Rock', 'R&B', 'Reggae', 'Other', 'Dance/Electronic']"
LvZ18Qb9fdNaukZZwE_fF,Party At The Palace 2026 - Weekend Tickets,2026-08-08,Rock,Pop,Linlithgow,11.0,"['Rock', 'Folk', 'Undefined', 'Alternative']"
LvZ18QbowuwSaK8ZvBd9V,Party At The Palace 2026 - Day Tickets,2026-08-08,Folk,Celtic Folk,Linlithgow,14.0,"['Folk', 'Rock', 'Undefined', 'Alternative', 'Dance/Electronic']"
17u8v0G6uMYMEBN,Belle Livingstone's 58th Street Country Club,2026-08-08,Jazz,Jazz,London,1.0,['Jazz']
17CZv0G6G39Wvzs,Foy Vance -  Fleadh 2026,2026-08-08,Rock,Alternative Rock,Belfast,1.0,['Rock']
G5vHZbVJJePyd,HERITAGE LIVE: Pete Tong Ibiza Classics,2026-08-08,Pop,Electro Pop,Essex,6.0,"['Dance/Electronic', 'Other', 'Rock']"
LvZ18Q9rYWyayTYZlmeAb,Adriatique present X on the Thames,2026-08-08,Dance/Electronic,Dance/Electronic,London,3.0,['Dance/Electronic']
LvZ18QOjkGqz90OZzxZiC,"An Afternoon of Rock SHEFFIELD - Rock & Metal For Over 30s, 2pm-6:30pm",2026-08-08,Alternative,Adult Alternative Pop/Rock,Sheffield,1.0,['Alternative']
LvZ18QjSX8uVB7YvGPO4j,Canterbury Live presents: Becky Hill,2026-08-08,Rock,Pop,Canterbury,3.0,"['Rock', 'Hip-Hop/Rap', 'Pop']"
1AgZk8MGkeYC0h9,ABBA Voyage,2026-08-08,Pop,Pop,London,1.0,['Pop']
1ku8v0uSGA5faOP,Abba Voyage - VIP Premium Package,2026-08-08,Pop,Pop,London,1.0,['Pop']
LvZ18Q0XeHHYSfHgzmW04,London Reggae & Food Festival: Jamaican Independence Special,2026-08-08,Reggae,Reggae,London,4.0,"['Reggae', 'Hip-Hop/Rap', 'Dance/Electronic']"
LvZ18QN50IYojMZv17de1,Denon Reed Headline Show (Cru2 Summer),2026-08-08,Dance/Electronic,Dance/Electronic,Birmingham,1.0,['Dance/Electronic']
LvZ18QqyOaOMvUYv1jj-K,RNB MANIA | Bristol's R&B Festival,2026-08-08,R&B,R&B,Bristol,1.0,['R&B']
